l,i,j,lc_value
24,3,1,0
24,3,2,0
24,3,3,0
24,3,4,0
24,3,5,0
24,4,0,0
24,4,1,0
24,4,2,1
24,4,3,0
24,4,4,0
24,4,5,0
24,5,0,0
24,5,1,0
24,5,2,0
24,5,3,0
24,5,4,0
24,5,5,0
24,6,0,0
24,6,1,0
24,6,2,0
24,6,3,0
24,6,4,0
24,6,5,0
24,7,0,0
24,7,1,0
24,7,2,0
24,7,3,0
24,7,4,0
24,7,5,0
24,8,0,0
24,8,1,0
24,8,2,0
24,8,3,0
24,8,4,0
24,8,5,0
24,9,0,0
24,9,1,0
24,9,2,0
24,9,3,0
24,9,4,0
24,9,5,0
24,10,0,0
24,10,1,0
24,10,2,0
24,10,3,0
24,10,4,0
24,10,5,0
24,11,0,0
24,11,1,0
24,11,2,0
24,11,3,0
24,11,4,0
24,11,5,0
25,0,0,0
25,0,1,0
25,0,2,0
25,0,3,0
25,0,4,0
25,0,5,0
25,1,0,1
25,1,1,0
25,1,2,0
25,1,3,0
25,1,4,0
25,1,5,0
25,2,0,0
25,2,1,0
25,2,2,0
25,2,3,0
25,2,4,0
25,2,5,0
25,3,0,0
25,3,1,0
25,3,2,0
25,3,3,0
25,3,4,0
25,3,5,0
25,4,0,0
25,4,1,0
25,4,2,0
25,4,3,0
25,4,4,0
25,4,5,0
25,5,0,0
25,5,1,0
25,5,2,0
25,5,3,0
25,5,4,0
25,5,5,0
25,6,0,0
25,6,1,0
25,6,2,0
25,6,3,0
25,6,4,0
25,6,5,0
25,7,0,0
25,7,1,0
25,7,2,0
25,7,3,1
25,7,4,0
25,7,5,0
25,8,0,0
25,8,1,0
25,8,2,0
25,8,3,0
25,8,4,0
25,8,5,0
25,9,0,0
25,9,1,0
25,9,2,0
25,9,3,0
25,9,4,0
25,9,5,0
25,10,0,0
25,10,1,0
25,10,2,0
25,10,3,0
25,10,4,0
25,10,5,0
25,11,0,0
25,11,1,0
25,11,2,0
25,11,3,0
25,11,4,0
25,11,5,0
26,0,0,0
26,0,1,0
26,0,2,0
26,0,3,0
26,0,4,0
26,0,5,0
26,1,0,0
26,1,1,0
26,1,2,0
26,1,3,0
26,1,4,0
26,1,5,0
26,2,0,0
26,2,1,0
26,2,2,0
26,2,3,0
26,2,4,0
26,2,5,0
26,3,0,0
26,3,1,0
26,3,2,0
26,3,3,0
26,3,4,0
26,3,5,0
26,4,0,1
26,4,1,0
26,4,2,0
26,4,3,0
26,4,4,0
26,4,5,0
26,5,0,0
26,5,1,0
26,5,2,0
26,5,3,0
26,5,4,0
26,5,5,0
26,6,0,0
26,6,1,0
26,6,2,0
26,6,3,0
26,6,4,0
26,6,5,0
26,7,0,0
26,7,1,0
26,7,2,0
26,7,3,0
26,7,4,0
26,7,5,0
26,8,0,0
26,8,1,0
26,8,2,0
26,8,3,0
26,8,4,0
26,8,5,0
26,9,0,0
26,9,1,0
26,9,2,0
26,9,3,0
26,9,4,0
26,9,5,0
26,10,0,0
26,10,1,0
26,10,2,0
26,10,3,0
26,10,4,0
26,10,5,0
26,11,0,0
26,11,1,0
26,11,2,0
26,11,3,0
26,11,4,0
26,11,5,0
27,0,0,0
27,0,1,0
27,0,2,0
27,0,3,1
27,0,4,0
27,0,5,0
27,1,0,0
27,1,1,0
27,1,2,0
27,1,3,0
27,1,4,0
27,1,5,0
27,2,0,0
27,2,1,0
27,2,2,0
27,2,3,0
27,2,4,0
27,2,5,0
27,3,0,0
27,3,1,0
27,3,2,0
27,3,3,0
27,3,4,0
27,3,5,0
27,4,0,0
27,4,1,0
27,4,2,0
27,4,3,0
27,4,4,0
27,4,5,0
27,5,0,0
27,5,1,0
27,5,2,0
27,5,3,0
27,5,4,0
27,5,5,0
27,6,0,0
27,6,1,0
27,6,2,0
27,6,3,0
27,6,4,0
27,6,5,0
27,7,0,0
27,7,1,0
27,7,2,0
27,7,3,0
27,7,4,0
27,7,5,0
27,8,0,0
27,8,1,0
27,8,2,0
27,8,3,0
27,8,4,0
27,8,5,0
27,9,0,0
27,9,1,0
27,9,2,0
27,9,3,0
27,9,4,0
27,9,5,0
27,10,0,0
27,10,1,0
27,10,2,0
27,10,3,0
27,10,4,0
27,10,5,0
27,11,0,0
27,11,1,0
27,11,2,0
27,11,3,0
27,11,4,0
27,11,5,0
28,0,0,0
28,0,1,0
28,0,2,0
28,0,3,0
28,0,4,0
28,0,5,0
28,1,0,0
28,1,1,0
28,1,2,0
28,1,3,0
28,1,4,0
28,1,5,0
28,2,0,0
28,2,1,0
28,2,2,1
28,2,3,0
28,2,4,0
28,2,5,0
28,3,0,0
28,3,1,0
28,3,2,0
28,3,3,0
28,3,4,0
28,3,5,0
28,4,0,0
28,4,1,0
28,4,2,0
28,4,3,0
28,4,4,0
28,4,5,0
28,5,0,0
28,5,1,0
28,5,2,0
28,5,3,0
28,5,4,0
28,5,5,0
28,6,0,1
28,6,1,0
28,6,2,0
28,6,3,0
28,6,4,0
28,6,5,0
28,7,0,0
28,7,1,0
28,7,2,0
28,7,3,0
28,7,4,0
28,7,5,0
28,8,0,0
28,8,1,0
28,8,2,0
28,8,3,0
28,8,4,0
28,8,5,0
28,9,0,0
28,9,1,0
28,9,2,0
28,9,3,0
28,9,4,0
28,9,5,0
28,10,0,0
28,10,1,0
28,10,2,0
28,10,3,0
28,10,4,0
28,10,5,0
28,11,0,0
28,11,1,0
28,11,2,0
28,11,3,0
28,11,4,0
28,11,5,0
29,0,0,0
29,0,1,0
29,0,2,0
29,0,3,1
29,0,4,0
29,0,5,0
29,1,0,0
29,1,1,0
29,1,2,0
29,1,3,0
29,1,4,0
29,1,5,0
29,2,0,0
29,2,1,0
29,2,2,0
29,2,3,0
29,2,4,0
29,2,5,0
29,3,0,0
29,3,1,0
29,3,2,0
29,3,3,0
29,3,4,0
29,3,5,0
29,4,0,0
29,4,1,0
29,4,2,0
29,4,3,0
29,4,4,0
29,4,5,0
29,5,0,1
29,5,1,0
29,5,2,0
29,5,3,0
29,5,4,0
29,5,5,0
29,6,0,0
29,6,1,0
29,6,2,0
29,6,3,0
29,6,4,0
29,6,5,0
29,7,0,0
29,7,1,0
29,7,2,0
29,7,3,0
29,7,4,0
29,7,5,0
29,8,0,0
29,8,1,0
29,8,2,0
29,8,3,0
29,8,4,1
29,8,5,0
29,9,0,0
29,9,1,0
29,9,2,0
29,9,3,0
29,9,4,0
29,9,5,0
29,10,0,0
29,10,1,0
29,10,2,0
29,10,3,0
29,10,4,0
29,10,5,0
29,11,0,0
29,11,1,0
29,11,2,0
29,11,3,0
29,11,4,0
29,11,5,0
30,0,0,0
30,0,1,0
30,0,2,0
30,0,3,1
30,0,4,0
30,0,5,0
30,1,0,0
30,1,1,0
30,1,2,0
30,1,3,0
30,1,4,0
30,1,5,0
30,2,0,0
30,2,1,0
30,2,2,0
30,2,3,0
30,2,4,0
30,2,5,0
30,3,0,1
30,3,1,0
30,3,2,0
30,3,3,0
30,3,4,0
30,3,5,0
30,4,0,0
30,4,1,0
30,4,2,0
30,4,3,0
30,4,4,0
30,4,5,0
30,5,0,0
30,5,1,0
30,5,2,0
30,5,3,0
30,5,4,0
30,5,5,0
30,6,0,0
30,6,1,0
30,6,2,0
30,6,3,0
30,6,4,0
30,6,5,0
30,7,0,0
30,7,1,0
30,7,2,0
30,7,3,0
30,7,4,0
30,7,5,0
30,8,0,0
30,8,1,0
30,8,2,0
30,8,3,0
30,8,4,0
30,8,5,0
30,9,0,0
30,9,1,0
30,9,2,0
30,9,3,0
30,9,4,0
30,9,5,0
30,10,0,0
30,10,1,0
30,10,2,0
30,10,3,0
30,10,4,0
30,10,5,0
30,11,0,0
30,11,1,0
30,11,2,0
30,11,3,0
30,11,4,0
30,11,5,0
31,0,0,0
31,0,1,0
31,0,2,0
31,0,3,0
31,0,4,0
31,0,5,0
31,1,0,0
31,1,1,0
31,1,2,0
31,1,3,0
31,1,4,0
31,1,5,0
31,2,0,0
31,2,1,0
31,2,2,0
31,2,3,0
31,2,4,0
31,2,5,0
31,3,0,0
31,3,1,0
31,3,2,0
31,3,3,0
31,3,4,0
31,3,5,0
31,4,0,0
31,4,1,0
31,4,2,0
31,4,3,0
31,4,4,0
31,4,5,0
31,5,0,0
31,5,1,0
31,5,2,1
31,5,3,0
31,5,4,0
31,5,5,0
31,6,0,0
31,6,1,0
31,6,2,0
31,6,3,0
31,6,4,0
31,6,5,0
31,7,0,0
31,7,1,0
31,7,2,0
31,7,3,0
31,7,4,0
31,7,5,0
31,8,0,0
31,8,1,0
31,8,2,0
31,8,3,0
31,8,4,0
31,8,5,1
31,9,0,0
31,9,1,0
31,9,2,0
31,9,3,0
31,9,4,0
31,9,5,0
31,10,0,0
31,10,1,0
31,10,2,0
31,10,3,0
31,10,4,0
31,10,5,0
31,11,0,0
31,11,1,0
31,11,2,0
31,11,3,0
31,11,4,0
31,11,5,0
32,0,0,0
32,0,1,0
32,0,2,0
32,0,3,1
32,0,4,0
32,0,5,0
32,1,0,0
32,1,1,0
32,1,2,0
32,1,3,0
32,1,4,0
32,1,5,0
32,2,0,0
32,2,1,0
32,2,2,0
32,2,3,0
32,2,4,0
32,2,5,0
32,3,0,0
32,3,1,0
32,3,2,0
32,3,3,0
32,3,4,0
32,3,5,0
32,4,0,1
32,4,1,0
32,4,2,0
32,4,3,0
32,4,4,0
32,4,5,0
32,5,0,0
32,5,1,0
32,5,2,0
32,5,3,0
32,5,4,0
32,5,5,0
32,6,0,0
32,6,1,0
32,6,2,0
32,6,3,0
32,6,4,0
32,6,5,0
32,7,0,0
32,7,1,0
32,7,2,0
32,7,3,0
32,7,4,0
32,7,5,0
32,8,0,0
32,8,1,0
32,8,2,0
32,8,3,0
32,8,4,0
32,8,5,1
32,9,0,0
32,9,1,0
32,9,2,0
32,9,3,0
32,9,4,0
32,9,5,0
32,10,0,0
32,10,1,0
32,10,2,0
32,10,3,0
32,10,4,0
32,10,5,0
32,11,0,0
32,11,1,0
32,11,2,0
32,11,3,0
32,11,4,0
32,11,5,0
33,0,0,0
33,0,1,0
33,0,2,0
33,0,3,0
33,0,4,0
33,0,5,0
33,1,0,0
33,1,1,1
33,1,2,0
33,1,3,0
33,1,4,0
33,1,5,0
33,2,0,0
33,2,1,0
33,2,2,0
33,2,3,0
33,2,4,0
33,2,5,0
33,3,0,0
33,3,1,0
33,3,2,0
33,3,3,0
33,3,4,0
33,3,5,0
33,4,0,0
33,4,1,0
33,4,2,0
33,4,3,1
33,4,4,0
33,4,5,0
33,5,0,0
33,5,1,0
33,5,2,0
33,5,3,0
33,5,4,0
33,5,5,0
33,6,0,0
33,6,1,0
33,6,2,0
33,6,3,0
33,6,4,0
33,6,5,0
33,7,0,0
33,7,1,0
33,7,2,0
33,7,3,0
33,7,4,0
33,7,5,0
33,8,0,0
33,8,1,0
33,8,2,0
33,8,3,0
33,8,4,0
33,8,5,1
33,9,0,0
33,9,1,0
33,9,2,0
33,9,3,0
33,9,4,0
33,9,5,0
33,10,0,0
33,10,1,0
33,10,2,0
33,10,3,0
33,10,4,0
33,10,5,0
33,11,0,0
33,11,1,0
33,11,2,0
33,11,3,0
33,11,4,0
33,11,5,0
34,0,0,0
34,0,1,0
34,0,2,0
34,0,3,0
34,0,4,0
34,0,5,0
34,1,0,0
34,1,1,0
34,1,2,0
34,1,3,0
34,1,4,0
34,1,5,0
34,2,0,0
34,2,1,0
34,2,2,0
34,2,3,0
34,2,4,0
34,2,5,0
34,3,0,0
34,3,1,0
34,3,2,0
34,3,3,0
34,3,4,0
34,3,5,0
34,4,0,0
34,4,1,0
34,4,2,0
34,4,3,0
34,4,4,0
34,4,5,0
34,5,0,0
34,5,1,0
34,5,2,1
34,5,3,0
34,5,4,0
34,5,5,0
34,6,0,0
34,6,1,0
34,6,2,0
34,6,3,0
34,6,4,0
34,6,5,0
34,7,0,0
34,7,1,0
34,7,2,0
34,7,3,0
34,7,4,0
34,7,5,0
34,8,0,1
34,8,1,0
34,8,2,0
34,8,3,0
34,8,4,0
34,8,5,0
34,9,0,0
34,9,1,0
34,9,2,0
34,9,3,0
34,9,4,0
34,9,5,0
34,10,0,0
34,10,1,0
34,10,2,0
34,10,3,0
34,10,4,0
34,10,5,0
34,11,0,0
34,11,1,0
34,11,2,0
34,11,3,0
34,11,4,0
34,11,5,0
35,0,0,0
35,0,1,0
35,0,2,0
35,0,3,0
35,0,4,0
35,0,5,0
35,1,0,0
35,1,1,0
35,1,2,0
35,1,3,0
35,1,4,0
35,1,5,0
35,2,0,1
35,2,1,0
35,2,2,0
35,2,3,0
35,2,4,0
35,2,5,0
35,3,0,0
35,3,1,0
35,3,2,0
35,3,3,0
35,3,4,0
35,3,5,0
35,4,0,0
35,4,1,0
35,4,2,0
35,4,3,0
35,4,4,0
35,4,5,0
35,5,0,0
35,5,1,0
35,5,2,0
35,5,3,0
35,5,4,0
35,5,5,0
35,6,0,0
35,6,1,0
35,6,2,0
35,6,3,0
35,6,4,0
35,6,5,0
35,7,0,0
35,7,1,0
35,7,2,0
35,7,3,0
35,7,4,0
35,7,5,0
35,8,0,0
35,8,1,0
35,8,2,0
35,8,3,0
35,8,4,0
35,8,5,0
35,9,0,0
35,9,1,0
35,9,2,0
35,9,3,0
35,9,4,0
35,9,5,0
35,10,0,0
35,10,1,0
35,10,2,0
35,10,3,0
35,10,4,0
35,10,5,0
35,11,0,0
35,11,1,0
35,11,2,0
35,11,3,0
35,11,4,0
35,11,5,0
36,0,0,0
36,0,1,0
36,0,2,0
36,0,3,0
36,0,4,0
36,0,5,0
36,1,0,0
36,1,1,0
36,1,2,0
36,1,3,1
36,1,4,0
36,1,5,0
36,2,0,0
36,2,1,0
36,2,2,0
36,2,3,0
36,2,4,0
36,2,5,0
36,3,0,0
36,3,1,0
36,3,2,0
36,3,3,0
36,3,4,0
36,3,5,0
36,4,0,0
36,4,1,0
36,4,2,0
36,4,3,0
36,4,4,0
36,4,5,0
36,5,0,0
36,5,1,0
36,5,2,0
36,5,3,0
36,5,4,0
36,5,5,0
36,6,0,0
36,6,1,0
36,6,2,0
36,6,3,0
36,6,4,0
36,6,5,0
36,7,0,0
36,7,1,0
36,7,2,0
36,7,3,0
36,7,4,0
36,7,5,0
36,8,0,0
36,8,1,0
36,8,2,0
36,8,3,0
36,8,4,0
36,8,5,0
36,9,0,0
36,9,1,0
36,9,2,0
36,9,3,0
36,9,4,0
36,9,5,0
36,10,0,0
36,10,1,0
36,10,2,0
36,10,3,0
36,10,4,0
36,10,5,0
36,11,0,0
36,11,1,0
36,11,2,0
36,11,3,0
36,11,4,0
36,11,5,0
37,0,0,0
37,0,1,0
37,0,2,0
37,0,3,0
37,0,4,0
37,0,5,0
37,1,0,0
37,1,1,0
37,1,2,0
37,1,3,0
37,1,4,0
37,1,5,0
37,2,0,0
37,2,1,0
37,2,2,0
37,2,3,0
37,2,4,0
37,2,5,0
37,3,0,0
37,3,1,0
37,3,2,0
37,3,3,0
37,3,4,0
37,3,5,0
37,4,0,0
37,4,1,0
37,4,2,0
37,4,3,0
37,4,4,0
37,4,5,0
37,5,0,0
37,5,1,0
37,5,2,0
37,5,3,0
37,5,4,0
37,5,5,0
37,6,0,0
37,6,1,0
37,6,2,0
37,6,3,0
37,6,4,0
37,6,5,0
37,7,0,0
37,7,1,0
37,7,2,0
37,7,3,0
37,7,4,0
37,7,5,0
37,8,0,0
37,8,1,0
37,8,2,0
37,8,3,0
37,8,4,0
37,8,5,0
37,9,0,0
37,9,1,0
37,9,2,0
37,9,3,0
37,9,4,0
37,9,5,0
37,10,0,0
37,10,1,0
37,10,2,0
37,10,3,0
37,10,4,0
37,10,5,0
37,11,0,0
37,11,1,0
37,11,2,0
37,11,3,0
37,11,4,0
37,11,5,0
38,0,0,0
38,0,1,0
38,0,2,0
38,0,3,1
38,0,4,0
38,0,5,0
38,1,0,0
38,1,1,0
38,1,2,0
38,1,3,0
38,1,4,0
38,1,5,0
38,2,0,0
38,2,1,0
38,2,2,0
38,2,3,0
38,2,4,0
38,2,5,0
38,3,0,0
38,3,1,0
38,3,2,0
38,3,3,0
38,3,4,0
38,3,5,0
38,4,0,0
38,4,1,0
38,4,2,0
38,4,3,0
38,4,4,0
38,4,5,0
38,5,0,0
38,5,1,0
38,5,2,0
38,5,3,0
38,5,4,0
38,5,5,0
38,6,0,0
38,6,1,0
38,6,2,0
38,6,3,0
38,6,4,0
38,6,5,0
38,7,0,0
38,7,1,0
38,7,2,0
38,7,3,0
38,7,4,0
38,7,5,0
38,8,0,0
38,8,1,0
38,8,2,0
38,8,3,0
38,8,4,0
38,8,5,0
38,9,0,0
38,9,1,0
38,9,2,0
38,9,3,0
38,9,4,0
38,9,5,0
38,10,0,0
38,10,1,0
38,10,2,0
38,10,3,0
38,10,4,0
38,10,5,0
38,11,0,0
38,11,1,0
38,11,2,0
38,11,3,0
38,11,4,0
38,11,5,0
39,0,0,0
39,0,1,0
39,0,2,0
39,0,3,0
39,0,4,0
39,0,5,1
39,1,0,0
39,1,1,0
39,1,2,0
39,1,3,0
39,1,4,0
39,1,5,0
39,2,0,0
39,2,1,0
39,2,2,0
39,2,3,1
39,2,4,0
39,2,5,0
39,3,0,0
39,3,1,0
39,3,2,0
39,3,3,0
39,3,4,0
39,3,5,0
39,4,0,0
39,4,1,0
39,4,2,0
39,4,3,0
39,4,4,0
39,4,5,0
39,5,0,0
39,5,1,0
39,5,2,0
39,5,3,0
39,5,4,0
39,5,5,0
39,6,0,0
39,6,1,0
39,6,2,0
39,6,3,0
39,6,4,0
39,6,5,0
39,7,0,1
39,7,1,0
39,7,2,0
39,7,3,0
39,7,4,0
39,7,5,0
39,8,0,0
39,8,1,0
39,8,2,0
39,8,3,0
39,8,4,0
39,8,5,0
39,9,0,0
39,9,1,0
39,9,2,0
39,9,3,0
39,9,4,0
39,9,5,0
39,10,0,0
39,10,1,0
39,10,2,0
39,10,3,0
39,10,4,0
39,10,5,0
39,11,0,0
39,11,1,0
39,11,2,0
39,11,3,0
39,11,4,0
39,11,5,0
40,0,0,0
40,0,1,0
40,0,2,0
40,0,3,0
40,0,4,0
40,0,5,0
40,1,0,0
40,1,1,0
40,1,2,0
40,1,3,0
40,1,4,0
40,1,5,1
40,2,0,0
40,2,1,0
40,2,2,0
40,2,3,0
40,2,4,0
40,2,5,0
40,3,0,0
40,3,1,0
40,3,2,0
40,3,3,0
40,3,4,0
40,3,5,0
40,4,0,0
40,4,1,0
40,4,2,0
40,4,3,0
40,4,4,0
40,4,5,0
40,5,0,0
40,5,1,0
40,5,2,0
40,5,3,0
40,5,4,0
40,5,5,0
40,6,0,0
40,6,1,0
40,6,2,0
40,6,3,0
40,6,4,0
40,6,5,0
40,7,0,0
40,7,1,0
40,7,2,0
40,7,3,0
40,7,4,0
40,7,5,0
40,8,0,0
40,8,1,0
40,8,2,0
40,8,3,0
40,8,4,0
40,8,5,0
40,9,0,0
40,9,1,0
40,9,2,0
40,9,3,0
40,9,4,0
40,9,5,0
40,10,0,0
40,10,1,0
40,10,2,0
40,10,3,0
40,10,4,0
40,10,5,0
40,11,0,0
40,11,1,0
40,11,2,0
40,11,3,0
40,11,4,0
40,11,5,0
41,0,0,0
41,0,1,0
41,0,2,0
41,0,3,1
41,0,4,0
41,0,5,0
41,1,0,0
41,1,1,0
41,1,2,0
41,1,3,0
41,1,4,0
41,1,5,0
41,2,0,0
41,2,1,0
41,2,2,0
41,2,3,0
41,2,4,0
41,2,5,0
41,3,0,0
41,3,1,0
41,3,2,0
41,3,3,0
41,3,4,0
41,3,5,0
41,4,0,0
41,4,1,0
41,4,2,0
41,4,3,0
41,4,4,0
41,4,5,0
41,5,0,0
41,5,1,0
41,5,2,0
41,5,3,0
41,5,4,0
41,5,5,0
41,6,0,1
41,6,1,0
41,6,2,0
41,6,3,0
41,6,4,0
41,6,5,0
41,7,0,0
41,7,1,0
41,7,2,0
41,7,3,0
41,7,4,0
41,7,5,0
41,8,0,0
41,8,1,0
41,8,2,0
41,8,3,0
41,8,4,0
41,8,5,0
41,9,0,0
41,9,1,0
41,9,2,0
41,9,3,0
41,9,4,0
41,9,5,0
41,10,0,0
41,10,1,0
41,10,2,0
41,10,3,0
41,10,4,0
41,10,5,0
41,11,0,0
41,11,1,0
41,11,2,0
41,11,3,0
41,11,4,0
41,11,5,0
42,0,0,0
42,0,1,0
42,0,2,0
42,0,3,0
42,0,4,0
42,0,5,1
42,1,0,0
42,1,1,0
42,1,2,0
42,1,3,0
42,1,4,0
42,1,5,0
42,2,0,0
42,2,1,0
42,2,2,0
42,2,3,0
42,2,4,0
42,2,5,0
42,3,0,0
42,3,1,0
42,3,2,0
42,3,3,0
42,3,4,0
42,3,5,0
42,4,0,0
42,4,1,0
42,4,2,0
42,4,3,0
42,4,4,0
42,4,5,0
42,5,0,0
42,5,1,0
42,5,2,0
42,5,3,0
42,5,4,0
42,5,5,0
42,6,0,0
42,6,1,0
42,6,2,0
42,6,3,0
42,6,4,0
42,6,5,0
42,7,0,0
42,7,1,0
42,7,2,0
42,7,3,0
42,7,4,0
42,7,5,0
42,8,0,0
42,8,1,0
42,8,2,0
42,8,3,0
42,8,4,0
42,8,5,0
42,9,0,0
42,9,1,0
42,9,2,0
42,9,3,0
42,9,4,0
42,9,5,0
42,10,0,0
42,10,1,0
42,10,2,0
42,10,3,0
42,10,4,0
42,10,5,0
42,11,0,0
42,11,1,0
42,11,2,0
42,11,3,0
42,11,4,0
42,11,5,0
43,0,0,0
43,0,1,0
43,0,2,0
43,0,3,0
43,0,4,0
43,0,5,0
43,1,0,0
43,1,1,0
43,1,2,0
43,1,3,0
43,1,4,0
43,1,5,0
43,2,0,0
43,2,1,0
43,2,2,0
43,2,3,0
43,2,4,1
43,2,5,0
43,3,0,0
43,3,1,0
43,3,2,0
43,3,3,0
43,3,4,0
43,3,5,0
43,4,0,0
43,4,1,0
43,4,2,0
43,4,3,0
43,4,4,0
43,4,5,0
43,5,0,0
43,5,1,0
43,5,2,0
43,5,3,0
43,5,4,0
43,5,5,0
43,6,0,0
43,6,1,0
43,6,2,0
43,6,3,0
43,6,4,0
43,6,5,1
43,7,0,0
43,7,1,0
43,7,2,0
43,7,3,0
43,7,4,0
43,7,5,0
43,8,0,0
43,8,1,0
43,8,2,0
43,8,3,0
43,8,4,0
43,8,5,0
43,9,0,0
43,9,1,0
43,9,2,0
43,9,3,1
43,9,4,0
43,9,5,0
43,10,0,0
43,10,1,0
43,10,2,0
43,10,3,0
43,10,4,0
43,10,5,0
43,11,0,0
43,11,1,0
43,11,2,0
43,11,3,0
43,11,4,0
43,11,5,0
44,0,0,0
44,0,1,0
44,0,2,0
44,0,3,0
44,0,4,0
44,0,5,0
44,1,0,1
44,1,1,0
44,1,2,0
44,1,3,0
44,1,4,0
44,1,5,0
44,2,0,0
44,2,1,0
44,2,2,0
44,2,3,0
44,2,4,0
44,2,5,0
44,3,0,0
44,3,1,0
44,3,2,0
44,3,3,0
44,3,4,0
44,3,5,0
44,4,0,0
44,4,1,0
44,4,2,0
44,4,3,0
44,4,4,0
44,4,5,0
44,5,0,0
44,5,1,0
44,5,2,0
44,5,3,1
44,5,4,0
44,5,5,0
44,6,0,0
44,6,1,0
44,6,2,0
44,6,3,0
44,6,4,0
44,6,5,0
44,7,0,0
44,7,1,0
44,7,2,0
44,7,3,0
44,7,4,0
44,7,5,0
44,8,0,0
44,8,1,0
44,8,2,0
44,8,3,0
44,8,4,0
44,8,5,0
44,9,0,0
44,9,1,0
44,9,2,0
44,9,3,0
44,9,4,0
44,9,5,0
44,10,0,0
44,10,1,0
44,10,2,0
44,10,3,0
44,10,4,0
44,10,5,0
44,11,0,0
44,11,1,0
44,11,2,0
44,11,3,0
44,11,4,0
44,11,5,0
45,0,0,0
45,0,1,0
45,0,2,0
45,0,3,0
45,0,4,1
45,0,5,0
45,1,0,0
45,1,1,0
45,1,2,0
45,1,3,0
45,1,4,0
45,1,5,0
45,2,0,0
45,2,1,0
45,2,2,0
45,2,3,0
45,2,4,0
45,2,5,0
45,3,0,0
45,3,1,0
45,3,2,0
45,3,3,0
45,3,4,0
45,3,5,0
45,4,0,1
45,4,1,0
45,4,2,0
45,4,3,0
45,4,4,0
45,4,5,0
45,5,0,0
45,5,1,0
45,5,2,0
45,5,3,0
45,5,4,0
45,5,5,0
45,6,0,0
45,6,1,0
45,6,2,0
45,6,3,0
45,6,4,0
45,6,5,0
45,7,0,0
45,7,1,0
45,7,2,0
45,7,3,0
45,7,4,0
45,7,5,0
45,8,0,1
45,8,1,0
45,8,2,0
45,8,3,0
45,8,4,0
45,8,5,0
45,9,0,0
45,9,1,0
45,9,2,0
45,9,3,0
45,9,4,0
45,9,5,0
45,10,0,0
45,10,1,0
45,10,2,0
45,10,3,0
45,10,4,0
45,10,5,0
45,11,0,0
45,11,1,0
45,11,2,0
45,11,3,0
45,11,4,0
45,11,5,0
46,0,0,0
46,0,1,0
46,0,2,0
46,0,3,0
46,0,4,0
46,0,5,0
46,1,0,0
46,1,1,0
46,1,2,0
46,1,3,0
46,1,4,0
46,1,5,0
46,2,0,0
46,2,1,0
46,2,2,0
46,2,3,0
46,2,4,0
46,2,5,0
46,3,0,0
46,3,1,0
46,3,2,0
46,3,3,0
46,3,4,0
46,3,5,0
46,4,0,0
46,4,1,0
46,4,2,1
46,4,3,0
46,4,4,0
46,4,5,0
46,5,0,0
46,5,1,0
46,5,2,0
46,5,3,0
46,5,4,0
46,5,5,0
46,6,0,0
46,6,1,0
46,6,2,0
46,6,3,0
46,6,4,0
46,6,5,0
46,7,0,0
46,7,1,0
46,7,2,0
46,7,3,0
46,7,4,0
46,7,5,0
46,8,0,0
46,8,1,0
46,8,2,0
46,8,3,0
46,8,4,0
46,8,5,0
46,9,0,0
46,9,1,0
46,9,2,0
46,9,3,0
46,9,4,0
46,9,5,0
46,10,0,0
46,10,1,0
46,10,2,0
46,10,3,0
46,10,4,0
46,10,5,0
46,11,0,0
46,11,1,0
46,11,2,0
46,11,3,0
46,11,4,0
46,11,5,0
47,0,0,0
47,0,1,0
47,0,2,0
47,0,3,0
47,0,4,0
47,0,5,0
47,1,0,0
47,1,1,0
47,1,2,0
47,1,3,0
47,1,4,0
47,1,5,1
47,2,0,0
47,2,1,0
47,2,2,0
47,2,3,0
47,2,4,0
47,2,5,0
47,3,0,0
47,3,1,0
47,3,2,0
47,3,3,0
47,3,4,0
47,3,5,0
47,4,0,0
47,4,1,0
47,4,2,0
47,4,3,0
47,4,4,0
47,4,5,0
47,5,0,0
47,5,1,0
47,5,2,0
47,5,3,0
47,5,4,0
47,5,5,0
47,6,0,0
47,6,1,0
47,6,2,0
47,6,3,0
47,6,4,0
47,6,5,0
47,7,0,1
47,7,1,0
47,7,2,0
47,7,3,0
47,7,4,0
47,7,5,0
47,8,0,0
47,8,1,0
47,8,2,0
47,8,3,0
47,8,4,0
47,8,5,0
47,9,0,0
47,9,1,0
47,9,2,0
47,9,3,1
47,9,4,0
47,9,5,0
47,10,0,0
47,10,1,0
47,10,2,0
47,10,3,0
47,10,4,0
47,10,5,0
47,11,0,0
47,11,1,0
47,11,2,0
47,11,3,0
47,11,4,0
47,11,5,0
48,0,0,0
48,0,1,0
48,0,2,0
48,0,3,0
48,0,4,0
48,0,5,0
48,1,0,0
48,1,1,0
48,1,2,0
48,1,3,0
48,1,4,0
48,1,5,0
48,2,0,0
48,2,1,0
48,2,2,0
48,2,3,0
48,2,4,0
48,2,5,0
48,3,0,0
48,3,1,0
48,3,2,0
48,3,3,0
48,3,4,0
48,3,5,0
48,4,0,1
48,4,1,0
48,4,2,0
48,4,3,0
48,4,4,0
48,4,5,0
48,5,0,0
48,5,1,0
48,5,2,0
48,5,3,0
48,5,4,0
48,5,5,0
48,6,0,0
48,6,1,0
48,6,2,0
